game_id,Season,result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif
2015-1257-1320,2015,1,0,0.013,0.399002729,-7.907,3.8845,-6.696016681,0.0166,5.58,6.98,-0.14015873,-0.142857143,128.3226128,77
2015-1261-1301,2015,0,0,-0.044,0.479659094,-4.6425,3.5371,1.834759147,0.0092,-2.72,-4.09,0.075252525,-0.3,-44.15767515,-7
2015-1264-1214,2015,0,0,-0.019,0.759693402,5.3354,2.8739,2.366176776,-0.0012,6.91,3.74,0.071515152,-0.232142857,8.4052929,0
2015-1268-1434,2015,1,-1,0.034,0.641071504,4.7539,-0.289,-1.091113424,0.0059,7.03,9.63,-0.05092437,-0.166666666,28.37235017,-1
2015-1268-1452,2015,0,0,0.004,0.443670891,-2.7043,0.7916,11.50578054,-0.0833,-1.8,-1.66,0.057142857,-0.133333333,-93.82217545,-29
2015-1277-1181,2015,0,-1,0.032,0.284187197,-7.917,0.0595,-1.374020679,-0.0281,-7.51,0.13,-0.2,-0.25,-113.5286038,-129
2015-1277-1208,2015,1,0,0.01,0.640483052,7.0964,-2.1527,3.453832981,0.0007,17.86,14.72,-0.010752688,0.166666667,103.6995389,160
2015-1277-1328,2015,1,0,-0.001,0.382179549,4.7964,-7.164,2.439309259,-0.0113,-1.19,0.06,0.032380953,0.111111111,24.33089041,159
2015-1277-1438,2015,1,0,0.01,0.196289536,1.8866,-10.7004,-1.395062752,-0.0144,-4.27,2.19,-0.192156862,0,87.87098701,155
2015-1295-1211,2015,0,-1,0.007,0.035951466,-18.4637,-6.6434,-13.39056339,-0.0076,-22.84,-8.75,-0.2523126,-0.242424242,-107.6199006,-31
2015-1301-1257,2015,0,0,-0.006,0.355110153,5.5916,-8.8452,-0.313758293,-0.0548,-4.01,0.74,-0.144444445,-0.214285714,-89.72946555,-76
2015-1314-1217,2015,1,0,0.005,0.835240523,13.2343,-0.492,4.864167164,-0.0218,16.16,12.01,-0.04491228,0.416666667,147.5751602,79
2015-1314-1458,2015,0,-1,-0.011,0.230042997,-9.4386,-0.7761,-1.806394126,-0.0098,-3.98,1.47,-0.206578947,-0.166666667,81.56445166,29
2015-1320-1461,2015,1,0,0.07,0.889597163,11.9411,3.7325,5.666365029,0.0141,8.73,2.04,0.2,0.107142857,19.35948854,6
2015-1323-1246,2015,0,0,-0.005,0.142845978,2.5046,-13.8494,-1.55106178,-0.0029,-9.49,-1.65,-0.138731444,-0.1,-59.50331312,-55
2015-1323-1318,2015,1,0,0.015,0.913477372,16.2385,2.7288,5.523824424,0.0529,17.2,8.36,0.138045113,0.05,84.63596138,13
2015-1328-1107,2015,1,0,0.032,0.926807584,5.0977,12.8384,5.158697916,-0.0088,18.99,15.12,-0.092987013,0.555555556,81.01687134,-2
2015-1328-1173,2015,1,0,0.004,0.76003159,2.1671,5.7734,0.145951518,-0.0218,7.67,5.88,-0.054603175,-0.111111111,93.95688857,-3
2015-1332-1329,2015,1,0,0.014,0.467538833,3.9299,-4.3932,0.201261838,-0.0271,-1.52,-1.98,0.154861111,-0.171428571,44.6119665,2
2015-1352-1316,2015,1,0,-0.005,0.363781367,-4.6529,0.4932,-3.645441103,0.0326,-2.2,2.44,-0.08,0,-0.637045925,0
2015-1361-1181,2015,0,-1,0.029,0.222904155,-19.625,7.8768,-5.538895001,-0.0004,-13.16,-5.63,-0.172222223,-0.291666667,-137.5443901,-275
2015-1372-1428,2015,0,-1,-0.145,0.220463972,-0.0602,-8.5618,-5.537269858,0.0133,-12.37,-11.62,0.137815126,0.228571429,9.847786847,1
2015-1374-1417,2015,0,0,0.024,0.649423114,2.1136,2.438,6.216549659,-0.0046,0.87,-4.7,0.213725491,0.305555556,15.57969583,-5
2015-1385-1361,2015,0,0,-0.055,0.406925056,5.6641,-7.44,-0.718633947,0.0125,0.04,4.8,-0.118686868,-0.375,-59.81615363,-14
2015-1414-1257,2015,0,0,-0.053,0.171036305,-1.936,-8.9144,1.617229357,-0.0383,-14.49,-8.53,-0.111437909,0.119047619,-160.2430024,-83
2015-1417-1211,2015,0,-1,-0.018,0.155038116,-9.2457,-3.9511,-14.16212192,0.0015,-9.05,3.15,-0.361403509,-0.464646465,-57.73622643,-26
2015-1417-1412,2015,1,0,-0.029,0.775296813,6.4148,2.8777,0.175683652,0.0035,10.13,6.65,0.033333333,-0.055555556,64.85364715,5
2015-1428-1207,2015,1,1,0.096,0.693317128,2.7518,3.1359,8.508017585,-0.0148,8.56,-1.18,0.073593074,0.371428571,-45.81959304,-31
2015-1433-1326,2015,0,0,0.004,0.432308707,-3.4889,1.1451,-8.469760417,0.0143,-6.89,-1.27,0.094285714,0.35,-52.21760228,-36
2015-1437-1248,2015,1,0,0.03,0.983715949,10.487,20.9049,6.47631503,0.0397,26.5,10.67,0.289393939,0.9,85.65807718,39
2015-1437-1301,2015,0,0,0.016,0.879903824,9.3683,5.957,5.77269855,0.0538,9.02,-2.17,0.322222222,0.4,25.14635735,34
2015-1452-1138,2015,1,0,0.027,0.653013521,1.493,3.1005,-6.182767306,0.0527,7.19,7.69,-0.010562771,0.05,136.0854022,29
2015-1452-1246,2015,0,0,0.005,0.076204479,-8.4809,-9.599,-18.11091875,0.0448,-13.6,0.62,-0.253919414,-0.1,0.378647419,-39
2015-1455-1323,2015,0,0,0.006,0.469919198,-9.2488,6.7395,-5.000536156,0.0241,-3.67,-3.34,0.039097745,-0.175,2.810649879,10
2015-1458-1181,2015,0,0,0.017,0.639599415,2.6664,1.8708,-1.626298112,-0.0128,-0.36,0.42,0.008333333,0,-142.4113657,-237
2015-1458-1246,2015,1,1,-0.006,0.323150474,4.97,-8.445,-4.195717717,-0.0198,-4.11,1.62,-0.053205128,0.016666667,-38.9491179,-15
2015-1458-1332,2015,1,1,-0.006,0.903297024,11.3486,6.3633,3.568886571,0.0086,13.18,2.64,0.213888889,0.488095238,27.6744901,47
2015-1459-1116,2015,0,0,0.155,0.230121554,-9.6309,0.218,2.983064552,-0.0115,-11.51,-9.77,0.088412699,0.233333333,-25.40621486,3
2015-1462-1112,2015,0,0,-0.023,0.120843801,-4.1175,-9.7198,-6.486111052,-0.0434,-8.91,2.07,-0.268990043,-0.344444444,-41.57538561,-3
2015-1462-1209,2015,1,0,-0.026,0.707686529,3.4813,3.1251,-4.07791367,-0.0709,9.95,11.51,-0.113050193,-0.277777777,5.080442043,12
2015-1462-1279,2015,1,0,-0.025,0.608608955,-1.0494,4.0317,1.535703275,-0.0294,4.03,2.47,-0.033386328,-0.111111111,17.27773029,11
2016-1114-1345,2016,1,0,-0.037,0.248604837,-7.0629,-1.562,-2.102677319,0.0606,-13.05,-9.22,0.171428572,0.228571429,-34.74787004,-15
2016-1143-1218,2016,0,0,0.06,0.721909377,4.2485,2.8277,0.880739591,-0.0383,6.36,8.91,-0.176470588,-0.633333333,-9.515984848,0
2016-1153-1386,2016,0,0,-0.024,0.554024429,-5.2053,6.0381,0.335713938,0.0333,3.09,0.32,-0.148484849,-0.25,0.625819165,-5
2016-1160-1163,2016,0,0,0.002,0.320416601,-3.7923,-1.8089,-6.311044374,-0.0407,-3.85,1.36,-0.073529412,-0.222222223,3.888488547,-18
2016-1167-1328,2016,0,0,-0.113,0.121143428,-13.1215,-2.0628,-3.427908554,0.0362,-17.18,-16.29,-0.061097461,-0.05,-89.85582235,-7
2016-1181-1463,2016,1,0,0.025,0.640071979,11.3372,-5.716,-1.988231899,0.0439,10.15,11.62,-0.107777778,-0.111111111,239.8554686,311
2016-1192-1195,2016,0,0,0.005,0.283366242,2.8466,-10.2437,-3.443156164,0.0201,-10.11,-4.49,0.014025974,-0.333333333,-10.28597971,0
2016-1195-1314,2016,0,0,-0.17,0.029527297,-16.7744,-9.8775,-1.625765941,-0.0226,-24.23,-14.51,-0.248571429,-0.58974359,-197.1624521,-87
2016-1218-1268,2016,0,0,-0.062,0.287411486,-6.8123,-0.348,-1.37752241,0.0312,-7.68,-9.35,0.087254902,0.055555555,-25.80227184,-1
2016-1221-1332,2016,0,0,-0.211,0.017428203,-22.3919,-8.3745,-8.611811223,-0.0315,-29.25,-14.75,-0.33593985,-0.133333333,-87.23996851,-7
2016-1231-1151,2016,1,0,0.023,0.860917001,13.9076,0.6792,7.077228808,-0.0056,16.35,10.36,-0.102857142,-0.357142857,39.08019942,11
2016-1231-1314,2016,0,0,-0.043,0.323226512,-0.4773,-4.7342,4.344065582,-0.0035,-3.85,-3.79,-0.071428571,-0.423076923,-136.7468418,-76
2016-1233-1235,2016,0,0,-0.05,0.20722077,-10.1374,-0.8719,-1.961243213,0.0173,-13.34,-11.94,0.048484848,-0.125,8.893259804,2
2016-1235-1114,2016,1,0,0.024,0.709179148,12.2203,-4.2023,-0.010897871,-0.0274,9.81,11.92,-0.245714286,-0.175,-13.90840909,0
2016-1242-1122,2016,1,0,0.189,0.984447326,14.5053,16.8673,12.71132391,0.0111,29.91,14.2,0.321052632,0.166666666,124.7511175,69
2016-1242-1163,2016,1,0,0.091,0.784548398,8.5656,1.6919,2.758094589,-0.0019,7.98,4.94,0.171052632,0.277777777,116.2785254,51
2016-1242-1437,2016,0,-1,0.024,0.584112183,1.6749,0.9482,2.647322368,-0.0066,-0.21,1.51,-0.028947368,0,40.48131989,30
2016-1246-1231,2016,0,1,0.024,0.586160067,3.307,-0.2339,-0.302664622,0.0074,0.64,1.94,-0.030793651,0.25,76.09090969,78
2016-1246-1392,2016,1,1,0.054,0.874091194,16.5245,-0.5677,2.881557024,0.0143,16.48,14.12,-0.085858586,0.75,127.1099468,89
2016-1268-1242,2016,0,0,-0.059,0.22423318,-5.0946,-4.2838,-1.661416015,-0.0138,-7.16,-2.91,-0.137719299,-0.055555555,-87.5803448,-71
2016-1274-1138,2016,1,0,0.087,0.905761425,12.0983,5.3722,6.121038745,0.0016,17.18,9.79,0.177142857,-0.083333333,54.55058225,5
2016-1274-1437,2016,0,-1,-0.017,0.352291632,-0.0367,-4.1328,-2.038611755,0.0015,-5.56,0.98,-0.13,-0.083333333,-41.34703802,-37
2016-1276-1409,2016,1,0,0.003,0.513105595,1.8685,-1.3001,1.729189806,-0.0021,3.96,2.16,0.001388889,0.333333334,38.94613808,29
2016-1292-1277,2016,1,0,-0.067,0.04812424,-19.1077,-4.2012,-10.12724196,0.0197,-19.93,-7.64,-0.091428572,-0.031746032,-129.6822607,-181
2016-1314-1323,2016,1,0,0.056,0.826782214,1.6453,9.7335,0.442706135,0.0101,9.34,1.12,0.163333333,0.423076923,119.735529,69
2016-1314-1393,2016,1,0,0.083,0.829101251,10.0861,2.4187,1.744561238,-0.0083,8.82,0.94,0.212432432,0.223076923,-10.77012135,-76
2016-1314-1437,2016,0,-1,-0.008,0.528552098,2.2311,-0.993,-3.281750876,0.0028,-0.64,0.98,-0.07,0.08974359,103.7529503,45
2016-1320-1401,2016,0,0,-0.049,0.199413115,-6.8956,-3.5119,0.212160364,-0.0093,-9.67,-4.01,-0.080780781,0.083333333,1.458520173,7
2016-1323-1276,2016,1,0,0.015,0.565419611,5.158,-2.6437,0.430594332,-0.014,0.35,1.65,0.027777778,-0.166666667,16.96116687,-11
2016-1323-1372,2016,1,-1,0.018,0.448386412,7.4733,-8.013,-1.670065491,-0.0382,4.87,15.04,-0.17745098,-0.214285714,43.79697924,16
2016-1328-1332,2016,1,0,-0.02,0.529639439,-4.0346,4.0916,4.779711303,-0.0483,1.71,2.5,-0.001422475,0,30.45435211,0
2016-1328-1437,2016,0,-1,-0.011,0.431325193,-1.8426,-0.377,0.092868464,-0.0156,-4.32,1.43,-0.104054054,-0.033333333,19.27734207,-35
2016-1332-1181,2016,1,0,0.054,0.617068738,0.1059,3.3129,-0.921400371,0.0189,-1.18,-1.95,0.108479532,0.244444444,-164.2485001,-304
2016-1333-1433,2016,0,0,-0.001,0.394729313,0.4679,-3.3894,-1.36353106,-0.0128,-3.44,4.91,-0.10625,0.125,8.958975332,0
2016-1344-1314,2016,0,0,-0.059,0.158191051,-11.5862,-1.7316,-5.420991091,-0.006,-11.5,-2.23,-0.128571429,-0.351648352,-180.5007298,-85
2016-1355-1268,2016,0,0,-0.024,0.23542057,-4.6892,-4.1983,-5.280960127,-0.0072,-11.27,-9.53,0.051960785,0.055555555,-26.53503699,1
2016-1371-1211,2016,0,-1,0.026,0.516726189,-3.8855,3.7697,-5.25833378,0.009,-2.26,4.05,-0.066666667,-0.085714286,-108.0804266,-36
2016-1380-1221,2016,0,0,0.039,0.614808986,2.9433,0.397,6.329387983,0.0155,3.52,-3.26,0.182857143,0,12.42665241,1
2016-1386-1332,2016,0,0,-0.057,0.262857845,-6.5545,-1.744,0.116694109,-0.0378,-5.95,-3.71,0.019298246,-0.05,-35.80086332,7
2016-1393-1173,2016,1,0,-0.044,0.556604528,4.6853,-2.6063,-2.185893237,0.0084,3.28,4.99,-0.153644553,0.2,184.036236,157
2016-1393-1211,2016,1,-1,-0.021,0.391320667,-5.1633,1.3919,-7.231336632,0.0323,-2.3,5.52,-0.199099099,-0.1,93.87689324,127
2016-1393-1292,2016,1,0,0.003,0.787209229,7.151,2.5886,-0.348870262,0.018,11.96,10.45,-0.129575289,-0.157142857,183.2232371,162
2016-1396-1234,2016,0,0,-0.022,0.197178756,-9.2711,-1.5921,-4.068037861,-0.0059,-9.32,-2.14,-0.006060606,-0.142857143,49.7637806,4
2016-1400-1320,2016,0,0,0.033,0.714902803,5.7952,1.2325,-2.685622332,-0.0088,6.02,7.27,-0.059595959,-0.583333333,13.98335084,-7
2016-1401-1328,2016,0,0,-0.028,0.402685564,-2.8049,-0.3516,-3.754806662,0.0295,-1.31,-2.69,-0.054054054,-0.133333333,-92.82800982,-7
2016-1403-1139,2016,0,0,0.013,0.493396886,-2.1405,1.6938,-2.49993647,-0.0387,-4.05,2.7,-0.093181818,-0.171428571,91.88869897,-1
2016-1423-1181,2016,0,0,-0.026,0.239108125,-9.9031,0.3377,-0.1457098,-0.0002,-12.98,-10.24,0.094444444,0.277777777,-235.0999743,-311
2016-1425-1344,2016,0,0,-0.007,0.491651783,4.5343,-4.2612,5.408459346,-0.0024,1.58,-0.82,-0.1102521,-0.238095238,-14.5501176,-2
2016-1428-1201,2016,1,1,0.068,0.792992298,7.483,2.8239,8.006316735,-0.0677,10.23,6.55,0.031746032,-0.083333333,21.99650611,5
2016-1428-1211,2016,0,0,0.054,0.484767087,-0.8296,0.2815,-2.423251315,-0.0064,-1.42,4.56,-0.077777778,-0.133333333,-88.6555209,-31
2016-1433-1328,2016,0,0,-0.052,0.255805063,-6.5917,-1.6962,-6.228935829,0.0465,-5.93,-6.79,-0.095945946,-0.425,-104.586727,-7
2016-1437-1234,2016,1,1,0.059,0.685761779,2.8833,2.9501,3.662269461,-0.0083,7.07,1,0.225757576,0.404761904,48.17578492,40
2016-1437-1421,2016,1,1,0.132,0.933231771,14.769,5.2661,6.763131018,-0.021,22.98,12.96,0.232352941,0.119047619,92.17421341,42
2016-1438-1139,2016,1,1,0.082,0.850402526,2.7045,9.8599,2.591026338,-0.0281,5.58,3.57,0.111547912,0.246753247,31.47219362,6
2016-1438-1214,2016,1,1,0.15,0.985054893,18.4776,12.9234,6.565355897,0.0108,30.78,19.57,0.07972973,0.151515151,30.02550063,5
2016-1438-1235,2016,1,1,0.051,0.723773704,-2.159,8.3925,-1.583526216,-0.0042,5.11,0.96,0.12972973,0.193181818,33.36154474,7
2016-1438-1393,2016,0,1,0.095,0.852242887,8.9579,4.4572,2.755144898,-0.0206,7.42,1.37,0.162162162,0.118181818,-164.8178237,-156
2016-1451-1462,2016,0,0,-0.101,0.096616861,-13.2281,-3.8779,4.151841791,-0.0357,-18.4,-13.56,-0.079495798,0.160714286,-23.88196106,-15
2016-1452-1372,2016,0,-1,0.06,0.736549413,4.4451,3.2421,-4.443862063,0.0011,12.38,15.25,-0.085546218,-0.047619047,112.319763,32
2016-1453-1401,2016,0,0,-0.083,0.122514171,-4.9148,-9.5442,-5.657963874,0.0176,-17.29,-9.12,-0.06966967,0.133333333,-16.14527184,0
2016-1455-1112,2016,1,0,-0.019,0.525327885,-7.2026,6.6487,-2.367028725,0.0465,-1.4,-2.99,0.049579832,-0.125,20.92676254,8
2016-1455-1274,2016,0,0,-0.055,0.511385758,-8.3282,7.194,-0.847863411,0.0252,-1.13,-6.45,-0.005714286,-0.375,30.59247205,23
2016-1455-1435,2016,1,0,0.01,0.605092226,-3.9784,6.1899,-5.298221674,0.0585,0.19,-4.44,0.205194805,-0.025,35.40524824,14
2016-1458-1323,2016,0,0,-0.005,0.554326148,-7.8322,8.3994,-3.785601565,0.0035,-0.7,-0.17,-0.028095238,0,-74.3562181,-18
2016-1458-1338,2016,1,0,0.006,0.574892061,-2.7437,4.5207,-0.403673725,0.0189,-2.07,0.65,0.024935065,-0.1,-64.08839722,-22
2016-1462-1458,2016,0,0,0.055,0.643149695,5.8173,-0.8765,3.087526101,0.0075,5.18,-0.97,0.193781512,0.214285714,42.77260812,17
2016-1463-1124,2016,1,0,-0.018,0.371674772,-8.8602,3.9849,5.568582101,-0.0341,-7.05,-10.79,0.15254902,0.333333334,-26.27425986,-17
2017-1112-1315,2017,1,1,0.14,0.953774498,14.64,8.3936,3.417476002,-0.001213743,19.9,13.23,0.175431034,0,76.74337428,21
2017-1112-1388,2017,1,1,0.034,0.440348613,-1.411,-0.5032,-6.190058153,0.033454471,0.7,5.14,-0.00625,-0.083333333,29.29725983,12
2017-1112-1462,2017,1,-1,-0.062,0.271266553,-2.712,-4.6403,-6.765693145,-0.015218455,-3.41,4.2,-0.249621212,0.333333333,-39.55214818,-3
2017-1116-1371,2017,1,0,0.018,0.537592235,7.196,-5.1792,2.430299233,0.035524147,1.51,-1.62,0.058064516,0.285714286,48.75692798,0
2017-1124-1308,2017,1,0,0.071,0.915258225,7.277,10.4446,2.074629566,0.002741843,16.57,17.03,-0.055645161,-0.2,24.74899083,18
2017-1124-1376,2017,1,1,-0.052,0.290461506,-11.793,3.7666,-5.719046868,0.028029941,-4.54,-3.49,-0.073387097,-0.3,-14.05630687,-18
2017-1124-1425,2017,1,0,0.052,0.84897422,4.863,7.8786,5.221914179,-0.026429219,9.49,6.42,0.046212121,0,27.89945383,17
2017-1139-1292,2017,1,0,0.03,0.681495005,6.336,-0.0438,-2.989933392,-0.015588463,9.31,11.83,-0.159274194,-0.25,-16.81395386,0
2017-1139-1457,2017,1,0,0.07,0.891076884,11.538,4.8078,-3.362241231,0.018215566,16.92,17.11,-0.103024194,-0.25,12.9561404,2
2017-1153-1243,2017,1,0,0.063,0.683082365,2.623,2.9876,4.443607049,0.037330901,4.12,-5.43,0.218951613,-0.3,-4.353258861,8
2017-1166-1348,2017,1,0,-0.01,0.374774868,-5.612,1.2317,-2.560766201,0.024194236,-6.76,-4.82,-0.0525,-0.5,-42.96452901,-3
2017-1173-1455,2017,1,0,-0.003,0.798773662,7.293,3.448,4.203619591,-0.019997285,7.97,-1.61,0.094509804,0.214285714,69.85237172,22
2017-1181-1376,2017,1,1,-0.059,0.313146197,-15.516,7.4364,-5.591477695,0.008243404,-5.97,-2.5,-0.039296188,-0.357142857,-224.5875612,-316
2017-1181-1407,2017,1,0,0.139,0.948694245,10.728,11.9248,4.99026227,0.018973035,23.4,15.17,0.145454546,-0.142857143,265.1549087,316
2017-1196-1190,2017,1,0,0.069,0.883717655,7.82,7.0696,-1.732793427,0.005280906,15.16,12.93,0.003036053,-0.222222222,1.609508357,0
2017-1196-1376,2017,1,1,-0.053,0.240605992,-10.311,0.9358,-4.174562608,-0.004863802,-6.75,-1.86,-0.116129032,-0.277777778,16.72803727,0
2017-1196-1438,2017,1,0,0.023,0.468602383,2.147,-2.4493,-1.329728029,0.018130871,0.5,-0.95,0.111491935,0.027777778,-29.4762483,-12
2017-1196-1458,2017,1,0,0.043,0.605455599,1.755,1.4022,0.730875245,0.004910993,3.82,2.21,0.09032258,0.027777778,-1.98950103,-5
2017-1199-1195,2017,1,0,0.088,0.913765051,7.178,10.5522,1.461380197,0.041997192,18.68,13.08,-0.064015152,0.8,33.33373177,7
2017-1199-1462,2017,1,0,-0.038,0.265891915,-1.896,-5.4839,-6.723339394,-0.036100312,-6.45,1.76,-0.099621212,0.2,-16.08533382,10
2017-1211-1321,2017,1,0,0.065,0.912987132,9.448,8.0292,12.80454385,0.036229089,11.05,-5.35,0.308143939,0.25,130.0593855,41
2017-1211-1355,2017,1,0,0.138,0.990160036,9.912,24.4639,16.69004302,0.051446513,28.12,3.62,0.457040998,0.2,139.1129333,41
2017-1211-1376,2017,1,-1,0.057,0.881188077,15.165,0.8737,14.73698197,0.002315451,9.68,-6.22,0.287781036,0.5,98.7611584,41
2017-1211-1452,2017,1,-1,0.039,0.692060142,4.213,2.0163,13.40207165,-0.038574465,0.37,-6.28,0.220643939,0.25,-27.55126767,6
2017-1211-1462,2017,1,0,0.051,0.920508383,5.859,11.8196,16.67954271,0.031214324,11.3,-8.68,0.351515151,0,93.04461108,23
2017-1235-1305,2017,1,0,0.01,0.780830529,5.067,4.7549,1.073010849,0.048816053,9.6,10.02,-0.148991935,-0.033333333,9.354425177,5
2017-1242-1277,2017,1,0,0.075,0.793237638,10.26,0.7626,0.356967593,0.018621352,8.96,2.24,0.33125,0.238095238,-2.304431019,-106
2017-1242-1332,2017,1,0,-0.01,0.444392949,-3.092,0.9301,1.47856471,0.028052675,-1.83,-5.49,-0.0375,0.133333333,-45.29049712,-65
2017-1242-1345,2017,1,-1,0.04,0.534994323,3.934,-2.1582,-1.023685765,0.015463552,1.17,4.35,0.101612903,-0.333333333,75.02434626,61
2017-1242-1413,2017,1,0,0.149,0.982434598,22.9609,7.7767,7.705851498,0.014699759,28.06,18.09,0.25625,0.166666667,131.7970339,77
2017-1246-1297,2017,1,0,0.105,0.966748723,12.534,12.9647,2.70468318,0.022669492,24.85,13.21,0.104743833,0.2,148.6907966,90
2017-1246-1417,2017,1,-1,0.024,0.662953429,-3.513,7.4648,-5.355861055,0.022989425,3.13,4.3,-0.069153226,0,70.86198217,80
2017-1246-1455,2017,1,0,0.05,0.519498083,-0.469,0.8855,-4.832992875,-0.005300823,2.84,7.47,-0.054079697,0.285714286,51.01842261,61
2017-1257-1240,2017,1,0,0.136,0.971232814,11.731,14.3914,3.1875306,0.042491554,26.77,15.96,0.063602941,-0.4,145.5189745,88
2017-1257-1276,2017,1,0,-0.046,0.29984808,4.163,-9.1054,-1.532980526,0.001675534,-5.67,-3.29,-0.1,0.4,-90.67111392,-58
2017-1268-1462,2017,1,0,-0.004,0.512269507,1.235,-0.7216,-5.70036221,0.008924209,0.87,2.85,-0.154056696,0,-19.93362078,12
2017-1274-1277,2017,1,0,-0.009,0.425309579,0.178,-2.1996,3.611751893,-0.024194185,-2,0.07,-0.075,-0.071428571,86.0069457,173
2017-1276-1329,2017,1,0,0.011,0.509138669,-3.544,3.178,3.737438502,0.008188195,-1.1,-3.19,-0.01875,0.5,45.98400241,30
2017-1278-1292,2017,1,0,-0.016,0.418870058,2.105,-4.0447,3.196861915,0.034296515,-6.27,-10.05,0.197983871,0,35.86342922,2
2017-1314-1116,2017,1,0,0.043,0.829592634,5.032,7.0029,0.120756328,-0.030172366,11.65,3.91,0.07370479,-0.166666667,151.2228979,107
2017-1314-1139,2017,1,0,0.021,0.712222693,4.085,2.9791,-0.150062777,-0.012431685,7.14,0.89,0.054349952,0.083333333,183.5420028,106
2017-1314-1211,2017,1,0,0.003,0.305575571,1.395,-6.409,-12.69459844,-0.020659594,-0.26,9.01,-0.181818181,-0.166666667,77.46381997,67
2017-1314-1246,2017,1,0,-0.001,0.519878875,2.915,-1.7188,-2.054921831,-0.010623172,1.13,1.64,-0.029521016,-0.166666667,57.79896801,18
2017-1314-1332,2017,1,0,0.004,0.61898155,4.366,-0.1409,-5.697869111,-0.019626753,4.57,4.41,-0.054924242,0.033333333,112.5495805,96
2017-1314-1411,2017,1,0,0.116,0.983752715,18.44,13.2249,4.442094699,-0.022332901,31.15,19.49,0.095075758,0,151.8407836,106
2017-1321-1435,2017,1,0,-0.013,0.480595219,-1.056,0.37,-0.735928966,0.012075287,1.04,-2.56,0.10625,0.35,-16.64268074,0
2017-1323-1343,2017,1,0,0.03,0.745072871,10.183,-1.2013,0.777317253,-0.007670937,12.69,11.97,-0.096527778,0.1,77.88550537,23
2017-1332-1233,2017,1,0,0.102,0.932480941,7.47,12.3328,5.634160251,-0.003022863,19.84,9.96,0.171323529,-0.075,74.30962249,9
2017-1332-1276,2017,1,0,0.044,0.596388908,-3.554,5.5928,4.696493531,0.001246787,2.84,-1.85,0.23125,-0.2,22.28279452,-18
2017-1332-1348,2017,1,0,0.05,0.743561444,7.676,0.8662,3.958482277,0.008813359,9.31,3.24,0.1525,0.3,89.90343175,12
2017-1345-1235,2017,1,1,0.002,0.557898029,-2.697,3.74,3.14822536,-0.062704126,1.63,-3.31,0.116129032,0.2,41.38338844,11
2017-1345-1436,2017,1,1,0.029,0.83806469,6.054,6.2364,1.774936093,-0.019978227,14.69,11.95,-0.075855327,0.333333333,44.70638337,15
2017-1374-1425,2017,1,-1,-0.037,0.17369435,-7.19,-4.9105,-6.321358693,0.007332997,-7.95,1.7,-0.127663734,0.3,-8.479686483,1
2017-1376-1266,2017,1,1,0.021,0.563931259,-15.441,14.8492,-3.919455234,0.011925098,-0.14,-0.16,0.103225806,0.25,35.19528045,0
2017-1388-1433,2017,1,0,0.007,0.773785318,9.137,0.8128,8.029647655,-0.051466802,5.22,-1.66,0.121169355,0.25,25.20555482,8
2017-1417-1153,2017,1,1,-0.009,0.433408118,8.012,-8.3,3.242314691,-0.065327819,2.28,0.96,0.049798387,0.5,13.15428224,0
2017-1417-1245,2017,1,1,0.109,0.933124595,18.28,2.8679,12.6018657,-0.009771258,20.55,7.78,0.268371212,0.4,80.0552167,10
2017-1437-1291,2017,1,1,0.156,0.990007671,23.8237,11.2045,8.451318089,0.033430362,29.24,13.66,0.333823529,0,111.2177712,62
2017-1437-1458,2017,1,-1,-0.068,0.298965866,-8.674,1.0927,-4.643277541,-0.006728204,-5.83,-1.33,-0.197580645,-0.25,-91.45749846,-58
2017-1438-1423,2017,1,0,0.015,0.897693216,-4.085,18.3757,5.159678662,-0.018381019,14.34,12.41,-0.184926471,-0.083333333,21.59387582,11
2017-1452-1137,2017,1,1,0.041,0.922686553,7.405,10.7016,-4.365527299,0.06384344,19.81,11.83,-0.016544118,-0.25,148.5604604,35
2017-1452-1323,2017,1,1,-0.004,0.715211432,-2.416,8.1309,-1.957869189,0.037852362,6.52,-0.85,0.0375,0.15,69.15868716,12
2017-1458-1439,2017,1,0,0.194,0.781484247,-3.313,11.6192,-0.979796445,0.046290017,5.42,-0.54,0.058669355,0.15,-23.21802841,5
